epoch,lr,loss,iou,val_loss,val_iou
464,0.001,0.34441188,0.666955034,0.438983083,0.752257558
465,0.001,0.2427091,0.705041572,0.565037489,0.586239714
466,0.001,0.308569014,0.617371358,0.572306812,0.571028807
467,0.001,0.247074023,0.681084208,0.357466429,0.707550842
468,0.001,0.199604414,0.75290441,0.359647155,0.662184437
469,0.001,0.26351437,0.711484464,0.437604398,0.579133672
470,0.001,0.211060315,0.741287889,0.365368545,0.66113909
471,0.001,0.23055619,0.712942715,0.321246207,0.707782034
472,0.001,0.211782403,0.75046752,0.267553508,0.758368495
473,0.001,0.213982925,0.749000564,0.209334552,0.811104282
474,0.001,0.190994158,0.753732559,0.228396147,0.80752586
475,0.001,0.222772591,0.72605622,0.28021127,0.791922126
476,0.001,0.215150259,0.740742184,0.29143402,0.788132807
477,0.001,0.227177888,0.715748531,0.364759743,0.756022753
478,0.001,0.187625907,0.746029483,0.389139503,0.731334115
479,0.001,0.191822164,0.766500244,0.296816289,0.775660388
480,0.001,0.219439469,0.729731379,0.300534815,0.773029388
481,0.001,0.201770224,0.759107175,0.508350194,0.621733535
482,0.001,0.204909123,0.74387257,0.544651151,0.594975835
483,0.001,0.249868721,0.706139878,0.502955735,0.65102853
484,0.001,0.249001622,0.699098668,0.486049175,0.682787574
485,0.001,0.225969821,0.701639927,0.420858055,0.768015136
486,0.001,0.223345004,0.703795978,0.353329509,0.788828112
487,0.001,0.203550167,0.752920575,0.315041989,0.798895813
488,0.001,0.22241082,0.70460355,0.284787863,0.804316159
489,0.001,0.212400407,0.735798758,0.311466128,0.79840472
490,0.001,0.200008363,0.747459069,0.316515416,0.787592009
491,0.001,0.273459956,0.723084866,0.735598743,0.404249093
492,0.001,0.229561329,0.729131506,0.948285818,0.224079472
493,0.001,0.250331037,0.69783457,0.909446299,0.259616523
494,0.001,0.249058768,0.71816958,0.804549813,0.353391305
495,0.001,0.296584979,0.657428736,0.533529162,0.48900253
496,0.001,0.18424347,0.767337093,0.345481098,0.627353178
497,0.001,0.253191307,0.690014155,0.260782808,0.71279983
498,0.001,0.20825877,0.72784218,0.199341789,0.781581741
499,0.001,0.263986319,0.668354948,0.197069481,0.781983427
500,0.001,0.208730906,0.73659497,0.189387098,0.796511628
501,0.001,0.249879487,0.726389638,0.228964582,0.757654441
502,0.001,0.289008014,0.621843566,0.324854672,0.647222678
503,0.001,0.227026425,0.701842086,0.441892028,0.54325432
504,0.001,0.188386343,0.760639966,0.538294494,0.487153425
505,0.001,0.219043985,0.683182632,0.47996369,0.520699016
506,0.001,0.194154263,0.760595109,0.469459683,0.537920472
507,0.001,0.19710777,0.749373579,0.436062306,0.571525616
508,0.001,0.196406648,0.742445375,0.368505776,0.641224375
509,0.001,0.213443331,0.753852725,0.252366662,0.765472134
510,0.001,0.184368223,0.767345287,0.222035408,0.800216216
511,0.001,0.195743419,0.771347413,0.2096062,0.81333118
512,0.001,0.20519387,0.747381318,0.206025332,0.820307859
513,0.001,0.191437587,0.775535365,0.208149701,0.812866459
514,0.001,0.210845977,0.747111104,0.213816479,0.817052389
515,0.001,0.194906205,0.766163985,0.228339776,0.816100809
516,0.001,0.20657599,0.720046954,0.262756914,0.798571036
517,0.001,0.182262942,0.774101235,0.301148474,0.793804825
518,0.001,0.278229564,0.635094644,0.388103217,0.760416087
519,0.001,0.213580072,0.733942531,0.422542572,0.747818792
520,0.001,0.192600071,0.772015114,0.452813745,0.720144617
521,0.001,0.183231026,0.765077167,0.453258544,0.709717514
522,0.001,0.187131442,0.759863815,0.397556245,0.736906825
523,0.001,0.19151964,0.761247325,0.312635154,0.761865113
524,0.001,0.184667535,0.774691201,0.249189794,0.790509512
525,0.001,0.178961106,0.755144285,0.232606962,0.795492805
526,0.001,0.196347281,0.757143106,0.233555615,0.77967763
527,0.001,0.208760932,0.727175661,0.253515691,0.733050386
528,0.001,0.180250719,0.779082226,0.295362502,0.684530993
529,0.001,0.207488552,0.747553468,0.325264394,0.648596052
530,0.001,0.206463903,0.757145068,0.354652315,0.610181778
531,0.001,0.212677978,0.697283763,0.381472141,0.56509355
532,0.001,0.205846317,0.727479018,0.310960531,0.625424389
533,0.001,0.196272545,0.750708476,0.347050697,0.591168655
534,0.001,0.213756584,0.739924017,0.435348272,0.545501344
535,0.001,0.219552301,0.712700689,0.640215695,0.453549719
536,0.001,0.189422637,0.758415463,0.707589209,0.446570973
537,0.001,0.220033489,0.718424018,0.6813398,0.476363224
538,0.001,0.23651614,0.713242104,0.494655937,0.581072027
539,0.001,0.21977105,0.711591867,0.26325509,0.754501177
540,0.001,0.19454468,0.759838794,0.194675744,0.817201417
541,0.001,0.19307521,0.766892406,0.173459217,0.828679125
542,0.001,0.205889344,0.738935574,0.166626513,0.831474335
543,0.001,0.225243933,0.695794396,0.174193382,0.82687039
544,0.001,0.20798891,0.768098158,0.185841054,0.821563682
545,0.001,0.271653429,0.625863368,0.205721185,0.818186647
546,0.001,0.235371009,0.667921803,0.240962386,0.815865726
547,0.001,0.190162301,0.754207688,0.348447084,0.790442617
548,0.001,0.186304726,0.762966521,0.426582724,0.767619366
549,0.001,0.201201022,0.724623621,0.439858615,0.768122368
550,0.001,0.253774896,0.702664547,0.422356844,0.780909638
551,0.001,0.183497921,0.749046465,0.354637265,0.791573676
552,0.001,0.191629149,0.766898101,0.417845547,0.743118757
553,0.001,0.183006972,0.774246771,0.349132836,0.694768578
554,0.001,0.188172989,0.759542787,0.343029886,0.647770136
555,0.001,0.195357531,0.725677313,0.306404233,0.652294476
556,0.001,0.233982839,0.720215371,0.216363207,0.743581411
557,0.001,0.194932617,0.732102013,0.164753184,0.822897549
558,0.001,0.193722174,0.751283152,0.16261141,0.829211663
559,0.001,0.194620095,0.74952573,0.157212779,0.833253012
560,0.001,0.199041694,0.744440328,0.151059613,0.838535831
561,0.001,0.210089453,0.740264708,0.149475917,0.838933644
562,0.001,0.198459871,0.73670296,0.158586279,0.83341381
563,0.001,0.20762226,0.759331531,0.174172699,0.827716979
564,0.001,0.178362235,0.741529695,0.188888371,0.82190362
565,0.001,0.165817529,0.793365816,0.220362574,0.804898229
566,0.001,0.191317715,0.762627042,0.270391732,0.771780776
567,0.001,0.195807956,0.735731437,0.280657679,0.766005262
568,0.001,0.214786351,0.71486605,0.273878902,0.756077708
569,0.001,0.204802066,0.704537105,0.24755685,0.7754936
570,0.001,0.192063846,0.739469465,0.252103269,0.770727442
571,0.001,0.189470232,0.765375395,0.202048138,0.811985708
572,0.001,0.200099818,0.717724725,0.177561969,0.825594985
573,0.001,0.197462179,0.757178438,0.170127809,0.823578119
574,0.001,0.212996036,0.730633547,0.163415074,0.829857128
575,0.001,0.186577745,0.774159226,0.182993338,0.822262214
576,0.001,0.21106492,0.75166366,0.230164632,0.780075188
577,0.001,0.195333466,0.742698844,0.373461664,0.651596326
578,0.001,0.217620224,0.703243039,0.488957256,0.588764295
579,0.001,0.208478853,0.724593433,0.524778366,0.577293208
580,0.001,0.180360965,0.782152197,0.426330805,0.634345666
581,0.001,0.180956796,0.778350985,0.347290277,0.700661311
582,0.001,0.182301469,0.761700707,0.270738363,0.772480516
583,0.001,0.179737896,0.781808377,0.254256815,0.791489362
584,0.001,0.25441885,0.66005504,0.313820004,0.74683747
585,0.001,0.183353059,0.770554025,0.37557596,0.709969301
586,0.001,0.194281176,0.760683804,0.441801548,0.683316197
587,0.001,0.224367402,0.756381485,0.285125047,0.768739604
588,0.001,0.186488211,0.763559353,0.231576771,0.802489494
589,0.001,0.186230585,0.77360401,0.225032106,0.802446354
590,0.001,0.171838738,0.775991769,0.237393931,0.799170865
591,0.001,0.190935425,0.74174387,0.243139714,0.790885971
592,0.001,0.188217029,0.757509057,0.233267292,0.797949684
593,0.001,0.164535262,0.788861034,0.227431163,0.807037755
594,0.001,0.180950224,0.777643111,0.229837313,0.79992654
595,0.001,0.197153524,0.741111963,0.270070553,0.745104317
596,0.001,0.209812708,0.718856079,0.242378458,0.757923527
597,0.001,0.182014816,0.777327696,0.253277361,0.741569943
598,0.001,0.181398228,0.768152284,0.235984266,0.752989146
599,0.001,0.184767582,0.773660823,0.233912021,0.742283782
600,0.001,0.172764428,0.767774623,0.247347683,0.719673196
601,0.001,0.210333914,0.72361257,0.257613569,0.708598121
602,0.001,0.194861993,0.763140133,0.292257547,0.682858708
603,0.001,0.184069462,0.760042279,0.299599975,0.681587091
604,0.001,0.189734444,0.766347866,0.316603631,0.673727648
605,0.001,0.169550851,0.785428554,0.347695023,0.661712475
606,0.001,0.178228438,0.768621528,0.353915572,0.672015508
607,0.001,0.175587647,0.777449192,0.331818759,0.694749175
608,0.001,0.193382777,0.760765177,0.279594779,0.754351622
609,0.001,0.17034284,0.78258381,0.289877176,0.755871079
610,0.001,0.176256932,0.77045256,0.28290087,0.762355128
611,0.001,0.194400266,0.764981712,0.261958092,0.785051321
612,0.001,0.201074794,0.724788216,0.271729708,0.775438788
613,0.001,0.193685152,0.768562729,0.42009151,0.677818464
614,0.001,0.191660509,0.762479718,0.558813274,0.602776534
615,0.001,0.195775412,0.751433402,0.616862297,0.550887441
616,0.001,0.18561969,0.755350603,0.610595703,0.56243401
617,0.001,0.155743577,0.803220768,0.61448586,0.563080645
618,0.001,0.192889422,0.775651629,0.599778593,0.57817141
619,0.001,0.198442623,0.761003156,0.530195951,0.641714378
620,0.001,0.195881903,0.742902376,0.408329457,0.701699249
621,0.001,0.194352001,0.769314888,0.331908137,0.747904991
622,0.001,0.175645381,0.785184675,0.355521858,0.741753822
623,0.001,0.198890194,0.742732777,0.373175889,0.75018921
624,0.001,0.169912741,0.787998251,0.324205101,0.773406809
625,0.001,0.163648516,0.781439834,0.289436966,0.782193959
626,0.001,0.182955325,0.764313603,0.263620317,0.790935592
627,0.001,0.192496657,0.738977307,0.23440592,0.804133912
628,0.001,0.182982527,0.792247108,0.229866922,0.799075704
629,0.001,0.241536684,0.734022169,0.275678515,0.764924133
630,0.001,0.246958308,0.716607639,0.447602212,0.65157842
631,0.001,0.188317351,0.762102101,0.594168425,0.568243581
632,0.001,0.203223139,0.736238647,0.58309257,0.571695008
633,0.001,0.170404419,0.795311967,0.588159919,0.564971441
634,0.001,0.167851388,0.791666521,0.587902486,0.561600524
635,0.001,0.183032751,0.776287353,0.586888373,0.558734451
636,0.001,0.182385623,0.769874028,0.574007809,0.563657906
637,0.001,0.211288303,0.727582319,0.538763702,0.574905762
638,0.001,0.162993997,0.80251472,0.492174178,0.591434874
639,0.001,0.222212225,0.705219861,0.215975583,0.784694728
640,0.001,0.178442739,0.769610511,0.181601658,0.816246097
641,0.001,0.215683743,0.73141228,0.180034131,0.814897845
642,0.001,0.2122036,0.731246731,0.187816337,0.804702809
643,0.001,0.192996688,0.765623788,0.191112608,0.798862231
644,0.001,0.18058186,0.773464321,0.201212049,0.798937823
645,0.001,0.16793377,0.793223179,0.201754451,0.806545153
646,0.001,0.180169336,0.778067854,0.213393539,0.804109369
647,0.001,0.182255141,0.754576773,0.296021253,0.738780904
648,0.001,0.226278476,0.716709248,0.288079321,0.80751328
649,0.001,0.177726567,0.784087255,0.259306371,0.816284713
650,0.001,0.21664995,0.712880122,0.261074424,0.808567815
651,0.001,0.192946419,0.770025167,0.359868795,0.789790742
652,0.001,0.222417906,0.706121604,0.425373852,0.782652627
653,0.001,0.179501213,0.756055928,0.446343809,0.763068274
654,0.001,0.201656118,0.732607134,0.458601892,0.734054232
655,0.001,0.178000741,0.776101985,0.385138273,0.782411505
656,0.001,0.180917613,0.763887162,0.271021426,0.813228502
657,0.001,0.178778,0.7790402,0.234693423,0.821243665
658,0.001,0.180937253,0.764348212,0.196467608,0.823832805
659,0.001,0.160303026,0.781883648,0.196102351,0.811967644
660,0.001,0.192353785,0.756041731,0.198693335,0.804556419
661,0.001,0.167704217,0.779491341,0.184688598,0.809225665
662,0.001,0.175242499,0.745307933,0.173869416,0.820023582
663,0.001,0.21143534,0.73081814,0.173386812,0.826131411
664,0.001,0.182045504,0.774587979,0.165709674,0.832698804
665,0.001,0.165159099,0.799415975,0.170171738,0.831644959
666,0.001,0.172855727,0.771933558,0.171773091,0.82902816
667,0.001,0.183049679,0.759877722,0.173713699,0.826152409
668,0.001,0.174095929,0.789205003,0.191846699,0.818073537
669,0.001,0.172011159,0.782096632,0.209165469,0.813174214
670,0.001,0.17768164,0.789384611,0.206520036,0.818325768
671,0.001,0.206246138,0.709737745,0.257183611,0.798773812
672,0.001,0.172662213,0.77785226,0.336167812,0.755763448
673,0.001,0.188877575,0.72927168,0.454441428,0.683275026
674,0.001,0.17167303,0.767546905,0.502031744,0.665747411
675,0.001,0.194619521,0.763627562,0.466311812,0.733594569
676,0.001,0.176977344,0.766372132,0.439075947,0.769845556
677,0.001,0.165684901,0.78719273,0.440441132,0.777351452
678,0.001,0.186911769,0.764268426,0.442797899,0.778466264
679,0.001,0.175761551,0.787315023,0.442343444,0.779507065
680,0.001,0.213389613,0.708720795,0.442545384,0.776873138
681,0.001,0.181785971,0.762188778,0.451435149,0.760173717
682,0.001,0.163856737,0.77495472,0.46563679,0.734849716
683,0.001,0.181320071,0.755201853,0.474130511,0.711927206
684,0.001,0.189021379,0.765966716,0.460124105,0.744837758
685,0.001,0.158033296,0.811437573,0.45057109,0.762877005
686,0.001,0.174541414,0.766993723,0.434181958,0.78217012
687,0.001,0.253855035,0.663549591,0.411013126,0.79133366
688,0.001,0.159776628,0.807081437,0.419854581,0.793737984
689,0.001,0.20494552,0.746317064,0.425263137,0.791410363
690,0.001,0.185220771,0.732982622,0.431548327,0.782408435
691,0.001,0.188873097,0.758297511,0.446157753,0.764683068
692,0.001,0.183320761,0.762255982,0.45114243,0.75715539
693,0.001,0.166679822,0.777121256,0.453855038,0.748118661
694,0.001,0.184162319,0.776493415,0.444079846,0.753482046
695,0.001,0.183763199,0.782943046,0.368703574,0.772593961
696,0.001,0.176544234,0.782730513,0.269765556,0.795853698
697,0.001,0.204152741,0.723701032,0.210916743,0.820748663
698,0.001,0.178595856,0.759835099,0.188161328,0.833333333
699,0.001,0.177237883,0.784340437,0.183656037,0.834452635
700,0.001,0.152458936,0.803626656,0.176174626,0.83765422
701,0.001,0.166226476,0.785776756,0.179640502,0.833342366
702,0.001,0.174094371,0.786725621,0.168340489,0.835598706
703,0.001,0.183484785,0.766070705,0.174049988,0.819702201
704,0.001,0.185445547,0.742142545,0.169427603,0.820598007
705,0.001,0.173506029,0.772153465,0.159390703,0.830802951
706,0.001,0.170976989,0.800466823,0.155910239,0.838087607
707,0.001,0.165743276,0.796310296,0.161038056,0.833467331
708,0.001,0.153338857,0.793499831,0.162714094,0.834306843
709,0.001,0.179697618,0.789169856,0.178037226,0.823340299
710,0.001,0.171837628,0.775420352,0.18309775,0.820868452
711,0.001,0.187723152,0.747859374,0.18237935,0.824909555
712,0.001,0.160564899,0.814945814,0.181846812,0.829821116
713,0.001,0.178058699,0.754168938,0.186393857,0.829562354
714,0.001,0.169932075,0.786051128,0.19229129,0.828513499
715,0.001,0.172271676,0.777184594,0.205496296,0.82468226
716,0.001,0.165674619,0.773429636,0.229205117,0.817578773
717,0.001,0.155755967,0.788951605,0.262413055,0.809215496
718,0.001,0.17363809,0.748921165,0.260183513,0.809119888
719,0.001,0.174867682,0.77464997,0.292307705,0.803412218
720,0.001,0.178478956,0.788422902,0.381715238,0.770453905
721,0.001,0.169412635,0.797151392,0.417803258,0.743570736
722,0.001,0.159169242,0.797551972,0.3987782,0.745093603
723,0.001,0.171811245,0.766793272,0.432882994,0.748436179
724,0.001,0.152637988,0.807173729,0.439878672,0.753826316
725,0.001,0.170398749,0.772209238,0.449107856,0.749371895
726,0.001,0.178101979,0.796247343,0.461808026,0.738786427
727,0.001,0.182638273,0.771890365,0.464352787,0.735029354
728,0.001,0.170619503,0.763429377,0.406892776,0.752479109
729,0.001,0.161862217,0.7687219,0.307895511,0.776869094
730,0.001,0.188658945,0.750405615,0.232738078,0.792434372
731,0.001,0.15840961,0.794646891,0.205635726,0.790890602
732,0.001,0.153745264,0.802076775,0.189264223,0.798432074
733,0.001,0.175544888,0.780752328,0.197842047,0.793797888
734,0.001,0.181759864,0.767822283,0.210234359,0.789884659
735,0.001,0.200914167,0.731123627,0.205092713,0.799887232
736,0.001,0.157680191,0.79140496,0.188702002,0.80876348
737,0.001,0.173371091,0.777947843,0.173578605,0.820929374
738,0.001,0.170520097,0.777159079,0.166697219,0.826052673
739,0.001,0.176026933,0.781753459,0.155453384,0.836398325
740,0.001,0.156878404,0.801927418,0.157126471,0.836101007
741,0.001,0.189817943,0.80189167,0.426041961,0.703191016
742,0.001,0.163988255,0.794535176,0.572635233,0.564060743
743,0.001,0.160267703,0.78709106,0.615673363,0.526058262
744,0.001,0.208590373,0.75810943,0.573871613,0.569816883
745,0.001,0.213942073,0.722170613,0.490551114,0.679694519
746,0.001,0.195718013,0.764144868,0.418843269,0.768571909
747,0.001,0.179124907,0.779301101,0.243204236,0.814465754
748,0.001,0.17658937,0.754342306,0.205285877,0.827109341
749,0.001,0.180369705,0.758621259,0.193831995,0.830714133
750,0.001,0.182392322,0.784697661,0.188272163,0.829666242
751,0.001,0.198747411,0.726203163,0.192354098,0.826534971
752,0.001,0.191105507,0.76102753,0.196371213,0.821535501
753,0.001,0.162906922,0.766827052,0.188525632,0.824537977
754,0.001,0.169351608,0.781647031,0.185933948,0.826215577
755,0.001,0.183470987,0.81039247,0.204539925,0.815100489
756,0.001,0.172232777,0.778681924,0.222594261,0.812616566
757,0.001,0.15389584,0.800714284,0.235827625,0.812247608
758,0.001,0.182723343,0.748383701,0.23709096,0.816177285
759,0.001,0.162158176,0.787053181,0.237147823,0.821319572
760,0.001,0.169895805,0.776154099,0.226892918,0.831447652
761,0.001,0.172955722,0.765368524,0.256498605,0.823441727
762,0.001,0.166816518,0.770855363,0.251040667,0.826755595
763,0.001,0.169786811,0.771211918,0.37251696,0.797814208
764,0.001,0.162321784,0.793551904,0.333775103,0.801301329
765,0.001,0.181667164,0.781350995,0.357970625,0.795587034
766,0.001,0.159211077,0.775448113,0.377741724,0.788814827
767,0.001,0.163567089,0.790906595,0.402085096,0.783605665
768,0.001,0.176996037,0.781281779,0.427949488,0.778197547
769,0.001,0.172708437,0.769689149,0.421130449,0.783724501
770,0.001,0.159390017,0.779417017,0.386670321,0.788716875
771,0.001,0.160760909,0.795982239,0.381147772,0.790973872
772,0.001,0.176611453,0.750494701,0.327582836,0.80432133
773,0.001,0.164080538,0.813320078,0.287468702,0.816234811
774,0.001,0.299153745,0.615834566,0.200724661,0.829816017
775,0.001,0.157096304,0.77735754,0.18263638,0.829937387
776,0.001,0.180362038,0.792321939,0.176060617,0.825277255
777,0.001,0.164797761,0.792676789,0.178890496,0.823939235
778,0.001,0.173798457,0.771614504,0.178063795,0.823731103
779,0.001,0.186727904,0.793717243,0.183336496,0.824399646
780,0.001,0.169370301,0.793793329,0.189773411,0.826318285
781,0.001,0.167889573,0.772287278,0.192667946,0.827125119
782,0.001,0.156378396,0.788740506,0.197788715,0.823325142
783,0.001,0.154437229,0.81001984,0.200381726,0.822247155
784,0.001,0.139984876,0.82186231,0.20247142,0.820653623
785,0.001,0.175301082,0.774623047,0.205474883,0.820027639
786,0.001,0.17050945,0.784011586,0.203558981,0.822453753
787,0.001,0.159253851,0.814290401,0.213888019,0.821451475
788,0.001,0.162773266,0.799850495,0.213550866,0.82038913
789,0.001,0.177647933,0.780898803,0.222870141,0.819994611
790,0.001,0.166758724,0.772759056,0.207548067,0.825037626
791,0.001,0.157023303,0.819064537,0.214586899,0.825596529
792,0.001,0.162400089,0.784445831,0.219560102,0.825881458
793,0.001,0.174695842,0.779069937,0.2333294,0.821362398
794,0.001,0.193476126,0.725480643,0.232243493,0.822673785
795,0.001,0.169356421,0.789865655,0.27134791,0.815312843
796,0.001,0.158984236,0.776458472,0.25272736,0.819964935
797,0.001,0.155284397,0.812115064,0.260722786,0.818251576
798,0.001,0.15563412,0.81030345,0.329924077,0.801462905
799,0.001,0.149028316,0.812022471,0.295586407,0.8077049
800,0.001,0.16301576,0.766078418,0.314715475,0.802799259
801,0.001,0.183820277,0.731999721,0.362870336,0.789588563
802,0.001,0.150063291,0.819169085,0.385324866,0.783345173
803,0.001,0.181357123,0.750475088,0.391799748,0.779848701
804,0.001,0.162437245,0.778173962,0.365708143,0.782297966
805,0.001,0.166706108,0.784971673,0.371399045,0.7755803
806,0.001,0.143408295,0.820235289,0.388587207,0.76819497
807,0.001,0.15731056,0.809211906,0.40704003,0.760588498
808,0.001,0.157673493,0.7958665,0.35660094,0.781729273
809,0.001,0.152526148,0.808715299,0.295476615,0.797525433
810,0.001,0.204426117,0.728145285,0.23461543,0.819491249
811,0.001,0.163053006,0.782857132,0.209537417,0.82426086
812,0.001,0.171653733,0.791482429,0.201229438,0.825822168
813,0.001,0.157479681,0.805940776,0.196768478,0.828213698
814,0.001,0.175994724,0.791699144,0.193345681,0.832532051
815,0.001,0.158153199,0.806277164,0.189498901,0.834226605
816,0.001,0.184596054,0.777529274,0.192993343,0.83545533
817,0.001,0.18695806,0.747696635,0.202585533,0.83248456
818,0.001,0.171796292,0.766058057,0.194735289,0.83385563
819,0.001,0.141184948,0.814825992,0.206294701,0.83276265
820,0.001,0.185878739,0.756279216,0.213952348,0.831115716
821,0.001,0.167562425,0.771977288,0.216651976,0.830837342
822,0.001,0.150540844,0.801556022,0.223459259,0.829295034
823,0.001,0.170399375,0.788421262,0.242979184,0.821943333
824,0.001,0.149043232,0.814970954,0.240569502,0.819687313
825,0.001,0.146450371,0.808652326,0.264082193,0.809303591
826,0.001,0.156746633,0.796887526,0.25394097,0.811413454
827,0.001,0.153719604,0.784908118,0.297314167,0.796289284
828,0.001,0.167106189,0.77659372,0.303003669,0.794754846
829,0.001,0.160750173,0.806482642,0.25558424,0.809104259
830,0.001,0.159613915,0.818093909,0.246532708,0.812075761
831,0.001,0.156037241,0.796084026,0.255211651,0.807333407
832,0.001,0.148244716,0.820594788,0.246316463,0.810665201
833,0.001,0.177624881,0.762664475,0.284569174,0.798109348
834,0.001,0.164260581,0.797798031,0.326412708,0.784623049
835,0.001,0.16563163,0.789676963,0.360546678,0.774090232
836,0.001,0.156853147,0.802008063,0.356428117,0.778089733
837,0.001,0.162658088,0.79612248,0.364512682,0.778565151
838,0.001,0.16557955,0.782482218,0.363976508,0.780698378
839,0.001,0.17963919,0.783841615,0.373975903,0.779797427
840,0.001,0.160975628,0.802732669,0.374171317,0.781602277
841,0.001,0.157698914,0.810254366,0.37241593,0.782729653
842,0.001,0.162086986,0.785813035,0.326503575,0.796068395
843,0.001,0.157585431,0.767906247,0.331543386,0.792911669
844,0.001,0.14878542,0.808296495,0.297841966,0.801780156
845,0.001,0.144777805,0.821191002,0.285177112,0.805852376
846,0.001,0.166599944,0.813648142,0.344744623,0.787830308
847,0.001,0.163204566,0.795616111,0.297708184,0.799889898
848,0.001,0.150451742,0.789935599,0.299887717,0.7991715
849,0.001,0.151903696,0.803419294,0.267737031,0.8081495
850,0.001,0.170978829,0.767325392,0.23314774,0.819903392
851,0.001,0.153179854,0.798766548,0.233714327,0.818599814
852,0.001,0.191322565,0.733909766,0.236583784,0.817902589
853,0.001,0.15675604,0.774784718,0.217841312,0.822784122
854,0.001,0.156485632,0.797816819,0.20817326,0.826712255
855,0.001,0.143006012,0.794769884,0.213946909,0.826908418
856,0.001,0.162319086,0.781354276,0.209406435,0.828247176
857,0.001,0.16252844,0.792953479,0.204605088,0.829767643
858,0.001,0.143903419,0.808712842,0.203665391,0.83141514
859,0.001,0.165784195,0.785414157,0.204513624,0.829795259
860,0.001,0.1759279,0.75566532,0.233819485,0.823363523
861,0.001,0.152122356,0.782215743,0.243167639,0.82325455
862,0.001,0.160258159,0.812207263,0.236538857,0.823724573
863,0.001,0.165128663,0.801186374,0.225283355,0.826909448
864,0.001,0.1552407,0.810420637,0.228966132,0.826499808
865,0.001,0.154025771,0.811983108,0.221477509,0.829248187
866,0.001,0.151284251,0.810901818,0.226942927,0.827891381
867,0.001,0.164082982,0.772173447,0.210308105,0.833324199
868,0.001,0.161838353,0.782075763,0.211064607,0.832541892
869,0.001,0.156932242,0.792763963,0.211556002,0.831835267
870,0.001,0.155702382,0.808685103,0.204465389,0.832629642
871,0.001,0.162783369,0.7769561,0.202379942,0.831480587
872,0.001,0.144473054,0.797846624,0.219243571,0.827930309
873,0.001,0.166886114,0.780042897,0.241598874,0.821430502
874,0.001,0.15409033,0.80360515,0.247245446,0.81898933
875,0.001,0.153903849,0.813779741,0.277175903,0.809220899
876,0.001,0.152686212,0.788453032,0.257604331,0.813289431
877,0.001,0.168653667,0.778097117,0.269021153,0.80772325
878,0.001,0.149818793,0.792033623,0.272041261,0.806877314
879,0.001,0.16565863,0.780627918,0.322995156,0.790932531
880,0.001,0.151065618,0.803690401,0.338503808,0.786752045
881,0.001,0.152334198,0.794823418,0.311875641,0.79373958
882,0.001,0.171202444,0.775405409,0.285458416,0.802771512
883,0.001,0.146367349,0.799253816,0.275110513,0.80748577
884,0.001,0.150445275,0.796976029,0.2559582,0.813402007
885,0.001,0.165978342,0.801620695,0.25483036,0.81394223
886,0.001,0.17554006,0.810144034,0.297108561,0.803599501
887,0.001,0.164490327,0.798591664,0.279091656,0.808995454
888,0.001,0.189547457,0.745574501,0.300716937,0.804249769
889,0.001,0.142554637,0.826917711,0.298723161,0.804830181
890,0.001,0.152362935,0.810673002,0.329207569,0.798927321
891,0.001,0.165528528,0.776103556,0.297247201,0.804767123
892,0.001,0.150144197,0.812528982,0.29671818,0.805107969
893,0.001,0.152967468,0.801563825,0.334846258,0.796459692
894,0.001,0.137668036,0.822512865,0.336701185,0.795344752
895,0.001,0.147539437,0.818878982,0.352127761,0.792114695
896,0.001,0.156437069,0.791592083,0.357795686,0.788817133
897,0.001,0.168803357,0.773623191,0.341283858,0.793708609
898,0.001,0.159997217,0.810392767,0.376496732,0.783502875
899,0.001,0.152304061,0.825563713,0.369089812,0.785840708
900,0.001,0.147453174,0.829877786,0.344921261,0.793198784
901,0.001,0.142605036,0.824932503,0.318324685,0.797922308
902,0.001,0.14620696,0.814180383,0.337638408,0.795133525
903,0.001,0.182911254,0.765651215,0.355461955,0.789664851
904,0.001,0.159200467,0.766884759,0.367889881,0.784783799
905,0.001,0.167067088,0.80270626,0.375628829,0.781700209
906,0.001,0.139249496,0.81075054,0.372883618,0.782383705
907,0.001,0.154008731,0.812967113,0.413342685,0.772975057
908,0.001,0.13683223,0.830502949,0.393379003,0.776981195
909,0.001,0.146586344,0.820584986,0.39054665,0.776252687
910,0.001,0.156237319,0.783844883,0.364876211,0.784040393
911,0.001,0.141790271,0.834477407,0.36585775,0.782460948
912,0.001,0.152276866,0.801305355,0.3430866,0.788734703
913,0.001,0.145063996,0.812926529,0.362837523,0.783643326
914,0.001,0.141399253,0.819989219,0.330000579,0.792785418
915,0.001,0.153627336,0.804727378,0.311442316,0.798452991
916,0.001,0.148538921,0.814726903,0.288906097,0.805467814
917,0.001,0.149163261,0.816482697,0.244913697,0.818285466
918,0.001,0.160737827,0.798398099,0.22652632,0.822418272
919,0.001,0.158767059,0.785064039,0.224022299,0.823230686
920,0.001,0.158133291,0.785210422,0.238761336,0.820082322
921,0.001,0.164514057,0.78529279,0.215830058,0.8267861
922,0.001,0.158582933,0.790060726,0.220025733,0.825373698
923,0.001,0.156609826,0.797755501,0.231722102,0.823647186
924,0.001,0.150560908,0.812698135,0.230333701,0.824784237
925,0.001,0.147900224,0.805649444,0.218333066,0.828487582
926,0.001,0.185096361,0.768656783,0.206328124,0.831339001
927,0.001,0.148015693,0.804827974,0.210282505,0.830666594
928,0.001,0.146020621,0.807309881,0.206370309,0.830341696
